business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level,opening_hours
CLOSED_TEMPORARILY,"{'location': {'lat': 37.04815600000001, 'lng': -122.0277173}, 'viewport': {'northeast': {'lat': 37.0495080302915, 'lng': -122.0262385697085}, 'southwest': {'lat': 37.0468100697085, 'lng': -122.0289365302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Pizza Series,,ChIJa6Qb4vRHjoARH7vlGq3_4RY,"{'compound_code': '2XXC+7W Scotts Valley, CA, USA', 'global_code': '849V2XXC+7W'}",,ChIJa6Qb4vRHjoARH7vlGq3_4RY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"226 Mount Hermon Road, Scotts Valley",True,,
OPERATIONAL,"{'location': {'lat': 37.048106, 'lng': -122.0305149}, 'viewport': {'northeast': {'lat': 37.0493118802915, 'lng': -122.0290930197085}, 'southwest': {'lat': 37.04661391970851, 'lng': -122.0317909802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Faultline Brewing Company - Scotts Valley,"[{'height': 1233, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117098894301147089501"">Faultline Brewing Company - Scotts Valley</a>'], 'photo_reference': 'AW30NDzAG-oCYZg7VloimWreeetQYDbk0axsNlhtqDKZXkHOW3hRaZBX5w6QL4bUuyelBT4ODYDxGuJ7_gxiybLiOMcCmcwgbZwbp76a7XeVE80CHcpqjTNeYimQPfcX_0U6Vq84utsQoO9I1vqTvzFACnggW0yy4rYl-uOeNKqr0o4Vwf4J', 'width': 1643}]",ChIJ9W5ATV9HjoARuEoOOoMwywM,"{'compound_code': '2XX9+6Q Scotts Valley, CA, USA', 'global_code': '849V2XX9+6Q'}",3.7,ChIJ9W5ATV9HjoARuEoOOoMwywM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",19.0,"262 Mount Hermon Road Unit 103, Scotts Valley",,,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.0464065, 'lng': -122.0201234}, 'viewport': {'northeast': {'lat': 37.04775928029149, 'lng': -122.0188189697085}, 'southwest': {'lat': 37.04506131970849, 'lng': -122.0215169302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chef Liu Chinese Restaurant,"[{'height': 901, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113166680954073102444"">James Duncan</a>'], 'photo_reference': 'AW30NDwKoihIEXdnyWMbMDB7K2dZm1q5h_a5rRCbc9Ty-DpNeujnmwVXfEeegmqgkaR_Z7UZ3fa7RqXtCUAKVhLxg2iYhJHHg4COQqCdAwZourxIhAXWeDxwRk50O34LPvuOG3ekYGETWAfVCz-VIVX4hJMroqi61ihwI3TSNWixa5HFZEJw', 'width': 1600}]",ChIJrbOUk8tAjoARRZ-0Mretw90,"{'compound_code': '2XWH+HX Scotts Valley, CA, USA', 'global_code': '849V2XWH+HX'}",4.5,ChIJrbOUk8tAjoARRZ-0Mretw90,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",204.0,"4303 1/2, Scotts Valley Drive, Scotts Valley",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.047356, 'lng': -122.03042}, 'viewport': {'northeast': {'lat': 37.0488487802915, 'lng': -122.0291221197085}, 'southwest': {'lat': 37.0461508197085, 'lng': -122.0318200802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100160700489524866395"">Tim Farley</a>'], 'photo_reference': 'AW30NDwwKMtvV63Ntmlx2FSJab9G5oKd-yTKHvw7aNuQeWmZmiftvu3JTkZ1Nd-dLjvNFY3I_qBZUjUHGhNNqYOAJLTCPv-LXDaJewSqMY02EzVe2WGXFD4BQIbZ7wcekDDgweCT-cpf4ZJFOVh1A3yZBkKOYJGv5PtKyfHGS65IBoiIkmBZ', 'width': 4032}]",ChIJ_3h5ubRHjoARnnzjYg9HjBM,"{'compound_code': '2XW9+WR Scotts Valley, CA, USA', 'global_code': '849V2XW9+WR'}",4.4,ChIJ_3h5ubRHjoARnnzjYg9HjBM,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",138.0,"253 Mount Hermon Road, Scotts Valley",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.0455753, 'lng': -122.0282346}, 'viewport': {'northeast': {'lat': 37.0468499802915, 'lng': -122.0269396697085}, 'southwest': {'lat': 37.04415201970851, 'lng': -122.0296376302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taco Bell,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112336602381360133261"">Bob Nash</a>'], 'photo_reference': 'AW30NDzg91zwnGXSCoGqSbXijO9S0gyCyRRbJ38S4d-hd3KUQ3JPoMep8bwv_Sn6g5KDKkJulUOIi8yJ_8YD78F-5iewsa_ts5qM2a6T9jFpJXdC4nKffdnipSDUoJNUaD6D_-hZ3ZNusA_CNGmbu3iFIg-LzT-R_T2C1r00VR9hOUfIUF3K', 'width': 1920}]",ChIJ1dUjxdJAjoARHf9_fyOtj0c,"{'compound_code': '2XWC+6P Scotts Valley, CA, USA', 'global_code': '849V2XWC+6P'}",3.5,ChIJ1dUjxdJAjoARHf9_fyOtj0c,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",322.0,"233 Mount Hermon Road, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.04516719999999, 'lng': -122.0277697}, 'viewport': {'northeast': {'lat': 37.0465961302915, 'lng': -122.0264606197085}, 'southwest': {'lat': 37.0438981697085, 'lng': -122.0291585802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Burger King,"[{'height': 730, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113166680954073102444"">James Duncan</a>'], 'photo_reference': 'AW30NDwzYQWCTNqrYmrfzfXDLIxGmISsN4zyHMQ5a7sxBo58FfRJWjEUMPgR_afcn66MV7gCyv9lCnjcQHJu3H4cK9vFr6ZM94UetTbxelkn34Wh36LU53DO1BclwJ-CuMgmSvsiGl-AexhUNwbr203wc1IzUNadATo7lavystsKIPceYc05', 'width': 1600}]",ChIJAz7ojNJAjoARgyXFqvscc04,"{'compound_code': '2XWC+3V Scotts Valley, CA, USA', 'global_code': '849V2XWC+3V'}",3.3,ChIJAz7ojNJAjoARgyXFqvscc04,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",135.0,"227 Mount Hermon Road, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.044228, 'lng': -122.0266968}, 'viewport': {'northeast': {'lat': 37.0456207302915, 'lng': -122.0253001697085}, 'southwest': {'lat': 37.0429227697085, 'lng': -122.0279981302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Casa Nostra,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106444013354974901311"">Yuer Pan</a>'], 'photo_reference': 'AW30NDyPcQtgORXyBg-aV8yEnSIzO38H4wNguLlBqg3GWEYfDKJX0iLO8EGjX8FacM32XByV86NlvuVP1k-ojSXM2NLmJUg2BqMBuUNccLaTWAgJXJyu5lQhRVkQ3-BLKBkkx4yqijeQCJSDEt1RZV_IYqsuFE6FEAbMGl82Vf5Je3t7enQC', 'width': 4032}]",ChIJQ4S2y7NBjoARYCaqBuolBEQ,"{'compound_code': '2XVF+M8 Scotts Valley, CA, USA', 'global_code': '849V2XVF+M8'}",4.5,ChIJQ4S2y7NBjoARYCaqBuolBEQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",114.0,"219 Mount Hermon Road F, Scotts Valley",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.0363355, 'lng': -122.0227255}, 'viewport': {'northeast': {'lat': 37.0376138302915, 'lng': -122.0213838197085}, 'southwest': {'lat': 37.0349158697085, 'lng': -122.0240817802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ambrosia India Bistro - Scotts Valley,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116269153699573278081"">Jaineel Mehta</a>'], 'photo_reference': 'AW30NDwRh7QFAJBkE8snqtkBCf6PgaQ8pipJQzONsNDa9vO-Ev6zf_h8ul-iExcs8zQv7CnfGDcQkP8Wx7uQyNoJSFqcJerWAmzjsfBxqzznu0y7xav3rachs5MCAwkRWR2RHYbipvTBYw9wB8VZvEDmCt5gZ1XdCEq-L5mo3DrUN3sAne6q', 'width': 4032}]",ChIJAQBQNsRAjoARu_mEFOLNI94,"{'compound_code': '2XPG+GW Scotts Valley, CA, USA', 'global_code': '849V2XPG+GW'}",4.4,ChIJAQBQNsRAjoARu_mEFOLNI94,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",520.0,"6006 La Madrona Drive # D, Scotts Valley",,2.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.0522736, 'lng': -122.0729364}, 'viewport': {'northeast': {'lat': 37.0535462802915, 'lng': -122.0716502197085}, 'southwest': {'lat': 37.0508483197085, 'lng': -122.0743481802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Humble Sea Tavern,"[{'height': 1237, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107020917084187896376"">Humble Sea Tavern</a>'], 'photo_reference': 'AW30NDwKccD1x0ZO0jUg--wC5nDAOcF1RcFxcc46dYOvf7voe3VCVhFFOF-uoaQ_icryNA-0nePcT7DbypVa3-62NnIuAPMPtMs-guCRAJifPS_vPvg-PRAtlVdDbLzF6x8Q6iZgHVuEzs3LHc6GJqH_oELwttMhS45BG0k7i6yXlk-W9WHk', 'width': 2200}]",ChIJhTiCXT9HjoAR6eN58jAlStc,"{'compound_code': '3W2G+WR Felton, CA, USA', 'global_code': '849V3W2G+WR'}",4.3,ChIJhTiCXT9HjoAR6eN58jAlStc,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",131.0,"6256 California 9, Felton",,2.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.0505832, 'lng': -122.0737077}, 'viewport': {'northeast': {'lat': 37.0518778302915, 'lng': -122.0723719197085}, 'southwest': {'lat': 37.0491798697085, 'lng': -122.0750698802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Empire Grille,"[{'height': 3218, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108427178115977349097"">Empire Grille</a>'], 'photo_reference': 'AW30NDwpfQwUb4ZzqxGZuCFz03CHyOYY5lvyKDp2oIGL5cKhznzqSpy79AYC-zwEyqeekdR6ww0PR4d4hokN1a6FqcWKh6RLcNBXxoUFSRJ8FmiO-G_yTLrbRXrUEeN0aS3RBQIoIVaikH1nwVROb4Xtia7-0m_bqHsFZhguhYBuK5m5E2BQ', 'width': 2609}]",ChIJy2an4KJGjoARMarX-iiGswo,"{'compound_code': '3W2G+6G Felton, CA, USA', 'global_code': '849V3W2G+6G'}",4.5,ChIJy2an4KJGjoARMarX-iiGswo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",440.0,"6155 Highway 9, Felton",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.3923306, 'lng': -121.4896917}, 'viewport': {'northeast': {'lat': 37.39371413029151, 'lng': -121.4886344697085}, 'southwest': {'lat': 37.39101616970851, 'lng': -121.4913324302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,The Junction,"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101743794808015937322"">Chuck Hood</a>'], 'photo_reference': 'AW30NDyYgdZpgtlVP6rO_elCbh3-ygsjdTe4NFMuXGjiYNNKaOSdF41xbDPM1eXxxaFl82lg1QI6NdVnthJpWEutKgXwAy22YRtA6z7eoCcqS4Hgj4lDii-dLGOMM2OHQojnRDdobiqZvly9cAwRzIVSXindO_9SQx3DH80ztwlYVkCMO2K4', 'width': 4032}]",ChIJfSbq_woskIARJzY1tfUjSzw,"{'compound_code': '9GR6+W4 Livermore, CA, USA', 'global_code': '849W9GR6+W4'}",4.6,ChIJfSbq_woskIARJzY1tfUjSzw,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",397.0,"47300 Mines Road, Livermore",,1.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.36483149999999, 'lng': -121.7640765}, 'viewport': {'northeast': {'lat': 37.36621678029149, 'lng': -121.7626515197085}, 'southwest': {'lat': 37.36351881970849, 'lng': -121.7653494802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Grandview Restaurant,"[{'height': 1367, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106791565179683149131"">Mount Hamilton Grandview Restaurant</a>'], 'photo_reference': 'AW30NDwsz_UGAwS0peHwrF7DvtaTMmjkHpbuWXQEKguZhCeA0rWP8_YTJ_hBqj3yuILfVhFJGySC-C-V8SDcuf-t830Rcc9lnlRJF2fWmVzqiDRMi3fMwkPRsiV8h72jsuRqBW6tzHpNwxs9ci6na6CDuf6GBUpfZEffKShmjflxqpSL8mVV', 'width': 2048}]",ChIJvSL3urYrjoARUHY44YlujEY,"{'compound_code': '967P+W9 Mount Hamilton, CA, USA', 'global_code': '849W967P+W9'}",4.4,ChIJvSL3urYrjoARUHY44YlujEY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1266.0,"15005 Mount Hamilton Road, Mount Hamilton",,4.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.3923306, 'lng': -121.4896917}, 'viewport': {'northeast': {'lat': 37.39371413029151, 'lng': -121.4886344697085}, 'southwest': {'lat': 37.39101616970851, 'lng': -121.4913324302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,The Junction,"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101743794808015937322"">Chuck Hood</a>'], 'photo_reference': 'AW30NDzOJ8Md6wPWMgXWRfOaIJrjwOsM9-Fk7c7nKtAkVpFUPeprchdp1JN_0WQaKyuVJnQZIIRTgh7SDnIb-Esr82Np1EZZrmHzQwETbpGVR3I65vAG0SKJ84jcHOucpAD7z8_A3P0RXpqgYDgAjmP9V-kCev1MQB8OxMfg2mZFsr0GLgs-', 'width': 4032}]",ChIJfSbq_woskIARJzY1tfUjSzw,"{'compound_code': '9GR6+W4 Livermore, CA, USA', 'global_code': '849W9GR6+W4'}",4.6,ChIJfSbq_woskIARJzY1tfUjSzw,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",397.0,"47300 Mines Road, Livermore",,1.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.36483149999999, 'lng': -121.7640765}, 'viewport': {'northeast': {'lat': 37.36621678029149, 'lng': -121.7626515197085}, 'southwest': {'lat': 37.36351881970849, 'lng': -121.7653494802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Grandview Restaurant,"[{'height': 1367, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106791565179683149131"">Mount Hamilton Grandview Restaurant</a>'], 'photo_reference': 'AW30NDzdOP8pAXki078xikjZSuoI4VUkPv06qwGeqoMZ3Wmg49y5lsBBb9xaCBH7nKwCJIZ6qZ8JUNX71bs6JV74DEwTX38WHH93gkkL6t8aMSPrlF1k3FDTSZ9ssDddfycrpp9PPToMmIUDDrELkI1i4hMHghBnzhr8z8n9Dm-kwlOKeLCu', 'width': 2048}]",ChIJvSL3urYrjoARUHY44YlujEY,"{'compound_code': '967P+W9 Mount Hamilton, CA, USA', 'global_code': '849W967P+W9'}",4.4,ChIJvSL3urYrjoARUHY44YlujEY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1266.0,"15005 Mount Hamilton Road, Mount Hamilton",,4.0,{'open_now': False}
